proj,instances,group,Z1,Z2,Best,pred_svm,prob_svm_LKCC,prob_svm_CLK
SPLS,LKCCeasy_068,train,0.07578270595287068,0.5260505106095015,LKCC,LKCC,0.53756,0.46244
SPLS,LKCChard_146,train,-0.27594120516289156,0.2836413262994453,CLK,LKCC,0.93513,0.06487
SPLS,CLKhard_157,train,1.756832567974508,-0.9744699255241718,LKCC,LKCC,0.93815,0.06185
SPLS,LKCCeasy_100,train,0.4606167979696765,-0.4721223710879585,LKCC,LKCC,0.92645,0.07355
SPLS,CLKhard_013,train,2.7334219209942714,-0.30995062579107535,LKCC,LKCC,0.97102,0.02898
SPLS,CLKhard_120,train,1.9698791905466884,-0.8329985418490575,LKCC,LKCC,0.93824,0.06176
SPLS,CLKhard_106,train,3.1295485947608115,1.2465351094310817,LKCC,LKCC,0.92643,0.07357
SPLS,random_165,train,0.1189228172387085,-0.09677488847138754,LKCC,LKCC,0.9435,0.0565
SPLS,CLKeasy_084,train,-2.5899675421451898,-0.5488851426860781,LKCC,LKCC,0.93306,0.06694
SPLS,LKCChard_148,train,0.5149751244562839,1.4673487679331887,CLK,CLK,0.07874,0.92126
SPLS,LKCCeasy_186,train,-0.7026844028391273,0.042538437396271334,LKCC,LKCC,0.96268,0.03732
SPLS,random_140,train,0.4769421706842248,-0.48760736551616446,LKCC,LKCC,0.92573,0.07427
SPLS,CLKhard_005,train,2.8474729198992748,-0.21471956779468676,LKCC,LKCC,0.97634,0.02366
SPLS,LKCCeasy_184,train,-0.6494638560871855,-0.5693843033132712,LKCC,LKCC,0.93056,0.06944
SPLS,CLKeasy_139,train,-2.153503787054698,-0.27406159519640294,LKCC,LKCC,0.92844,0.07156
SPLS,LKCCeasy_107,train,-0.4764384051465741,0.1855611761866194,LKCC,LKCC,0.9617,0.0383
SPLS,LKCChard_027,train,1.6133486930174785,0.27727052713783906,CLK,LKCC,0.89915,0.10085
SPLS,LKCCeasy_132,train,0.36468612031255326,-0.5277518028563956,LKCC,LKCC,0.92671,0.07329
SPLS,CLKhard_010,train,2.192914986787308,-0.6806883953703293,LKCC,LKCC,0.94325,0.05675
SPLS,random_027,train,-0.41286721535777293,-0.41526972440652254,LKCC,LKCC,0.93749,0.06251
SPLS,CLKeasy_043,train,-1.6915406092131131,0.018614987574400554,LKCC,LKCC,0.93724,0.06276
SPLS,LKCChard_042,train,0.48118836873613824,0.8175791433630595,CLK,CLK,0.05819,0.94181
SPLS,LKCCeasy_034,train,-0.6219650853966308,-0.5501314548030015,LKCC,LKCC,0.931,0.069
SPLS,random_149,train,-0.34018364972492704,-0.37207141272075267,LKCC,LKCC,0.94045,0.05955
SPLS,CLKeasy_008,train,-2.0427283344000733,-0.21957380036626112,LKCC,LKCC,0.92693,0.07307
SPLS,CLKeasy_122,train,-1.7596937364348342,-0.6513707384752673,LKCC,LKCC,0.93214,0.06786
SPLS,LKCCeasy_082,train,-0.7873595560173097,-0.032125566385079324,LKCC,LKCC,0.95725,0.04275
SPLS,CLKeasy_039,train,-2.3016627207231894,-0.3739478385033207,LKCC,LKCC,0.93132,0.06868
SPLS,LKCChard_109,train,0.2128989158305658,1.2520096840378436,CLK,CLK,0.10687,0.89313
SPLS,random_131,train,-0.5877854421194539,0.09222325625238387,LKCC,LKCC,0.96414,0.03586
SPLS,LKCChard_058,train,0.37536028256018805,1.3465295840014528,CLK,CLK,0.08128,0.91872
SPLS,CLKhard_147,train,2.475626640222229,0.7925465343332817,LKCC,LKCC,0.94082,0.05918
SPLS,CLKeasy_098,train,-2.320976449608512,-0.35286510866610804,LKCC,LKCC,0.93098,0.06902
SPLS,LKCCeasy_152,train,0.1720551139661547,-0.048040132596263316,LKCC,LKCC,0.93724,0.06276
SPLS,CLKhard_069,train,1.7686080465951086,0.31676312580740756,LKCC,LKCC,0.93052,0.06948
SPLS,LKCChard_014,train,0.593291897705297,-0.4253718328742472,CLK,LKCC,0.92559,0.07441
SPLS,LKCCeasy_120,train,-0.08979703607282193,-0.20830199278023698,LKCC,LKCC,0.94899,0.05101
SPLS,random_145,train,0.35496798719025424,0.05695358650862234,LKCC,LKCC,0.89606,0.10394
SPLS,CLKhard_078,train,0.6936850246074864,0.2671862414743357,LKCC,LKCC,0.57825,0.42175
SPLS,LKCChard_184,train,-0.19812235225166241,0.9680843518395152,CLK,CLK,0.48693,0.51307
SPLS,LKCChard_113,train,0.8363610861492188,1.6769823139768592,CLK,CLK,0.09799,0.90201
SPLS,CLKeasy_071,train,-2.262442554287788,-0.3349534502970637,LKCC,LKCC,0.93035,0.06965
SPLS,random_166,train,0.03526962922020968,0.5015308864022352,LKCC,LKCC,0.6181,0.3819
SPLS,CLKeasy_093,train,-2.0005986432128275,-0.16316237680331824,LKCC,LKCC,0.92652,0.07348
SPLS,LKCChard_039,train,0.9368195801213268,-0.22715105314532663,CLK,LKCC,0.92732,0.07268
SPLS,CLKeasy_075,train,-0.9846232990381738,-0.166391799482291,LKCC,LKCC,0.94227,0.05773
SPLS,CLKeasy_162,train,-1.8158267932070327,-0.049177135415716666,LKCC,LKCC,0.93031,0.06969
SPLS,LKCCeasy_046,train,-1.321845224204472,0.3043665787860331,LKCC,LKCC,0.97404,0.02596
SPLS,LKCChard_156,train,0.04446090010280246,0.5041210218376062,CLK,LKCC,0.60426,0.39574
SPLS,LKCChard_172,train,0.24222291629738602,1.261005457882154,CLK,CLK,0.09977,0.90023
SPLS,CLKeasy_127,train,-1.002404844244237,-0.7934206362181704,LKCC,LKCC,0.93086,0.06914
SPLS,CLKeasy_178,train,-2.608304038060565,-0.5617231630485361,LKCC,LKCC,0.93296,0.06704
SPLS,CLKeasy_057,train,-2.398025254833129,-0.41065465854432537,LKCC,LKCC,0.93224,0.06776
SPLS,LKCCeasy_110,train,-0.5576299391128312,-1.127357519415691,LKCC,LKCC,0.93356,0.06644
SPLS,random_001,train,2.1112168082977067,0.560480463876554,LKCC,LKCC,0.93834,0.06166
SPLS,LKCCeasy_153,train,-0.7961180400084374,0.6301515847813268,LKCC,LKCC,0.97474,0.02526
SPLS,LKCChard_005,train,0.3046851017436724,1.3124274003747591,CLK,CLK,0.08975,0.91025
SPLS,CLKeasy_092,train,-2.37432380120866,-0.3979054380600501,LKCC,LKCC,0.93198,0.06802
SPLS,LKCChard_129,train,0.60002236135824,1.492288359825708,CLK,CLK,0.07638,0.92362
SPLS,CLKeasy_048,train,-2.0816126855243944,-0.20450315797943813,LKCC,LKCC,0.92697,0.07303
SPLS,CLKhard_012,train,1.1745415875668312,-0.07224856574815008,LKCC,LKCC,0.92646,0.07354
SPLS,CLKeasy_058,train,-1.5598954167926857,0.1069393846386435,LKCC,LKCC,0.94937,0.05063
SPLS,random_005,train,-0.21572926374028456,0.3527127639562464,LKCC,LKCC,0.90547,0.09453
SPLS,LKCCeasy_141,train,-0.2357657912243538,0.31561452880419216,LKCC,LKCC,0.92088,0.07912
SPLS,random_056,train,-1.0239820424748134,-0.15165329569999975,LKCC,LKCC,0.94225,0.05775
SPLS,LKCCeasy_069,train,-0.27207407144852297,-0.32438552132545606,LKCC,LKCC,0.94368,0.05632
SPLS,CLKhard_145,train,3.1717124486427486,-1.3322166947344152,LKCC,LKCC,0.92784,0.07216
SPLS,CLKhard_136,train,2.5676808045011015,0.2193475454564523,LKCC,LKCC,0.9912,0.0088
SPLS,CLKeasy_135,train,-2.596872953212257,-0.5344948923399475,LKCC,LKCC,0.93298,0.06702
SPLS,LKCChard_081,train,0.13257955478518316,0.5850409350290807,CLK,CLK,0.38944,0.61056
SPLS,LKCCeasy_160,train,-0.45891908526132963,-1.077471577118998,LKCC,LKCC,0.93453,0.06547
SPLS,CLKeasy_107,train,-2.6557600304532367,-0.5757237890819588,LKCC,LKCC,0.9326,0.0674
SPLS,CLKhard_144,train,1.6101715108363308,0.22121615649290371,LKCC,LKCC,0.92262,0.07738
SPLS,random_112,train,-1.0511950903658018,0.44771825090780376,LKCC,LKCC,0.98224,0.01776
SPLS,LKCCeasy_023,train,-0.7971618386971489,-0.6727928126048806,LKCC,LKCC,0.92986,0.07014
SPLS,LKCCeasy_007,train,-0.5073144368129201,-0.46986053674539824,LKCC,LKCC,0.93415,0.06585
SPLS,CLKeasy_042,train,-1.61767152634972,0.051108339527950186,LKCC,LKCC,0.9421,0.0579
SPLS,random_007,train,0.7454062811546041,-0.3227162412107434,LKCC,LKCC,0.92657,0.07343
SPLS,random_011,train,-0.3131329833346661,0.2729820407565189,LKCC,LKCC,0.94233,0.05767
SPLS,LKCChard_147,train,0.624189390615833,1.5322785033402102,CLK,CLK,0.07989,0.92011
SPLS,random_089,train,0.07166337881890777,-0.7290622508328146,LKCC,LKCC,0.93036,0.06964
SPLS,LKCChard_190,train,0.05056633030484736,0.5237756220723101,CLK,LKCC,0.57085,0.42915
SPLS,CLKhard_029,train,1.2484803033838083,0.628702809967171,LKCC,CLK,0.15889,0.84111
SPLS,random_137,train,-0.5523551890369028,0.11702921223328777,LKCC,LKCC,0.9641,0.0359
SPLS,LKCChard_079,train,-0.053001613757887756,1.0812234243276435,CLK,CLK,0.2633,0.7367
SPLS,LKCChard_048,train,0.4831120587815565,1.4181253669887286,CLK,CLK,0.07618,0.92382
SPLS,LKCCeasy_024,train,-1.4354979259987533,-1.0543492760412871,LKCC,LKCC,0.92978,0.07022
SPLS,random_093,train,-1.2425042177898642,0.2907060945950002,LKCC,LKCC,0.97434,0.02566
SPLS,LKCChard_139,train,0.8714819501065995,-0.21906629229716063,CLK,LKCC,0.92631,0.07369
SPLS,LKCChard_053,train,-0.18069249067429527,1.0148925509663258,CLK,CLK,0.43293,0.56707
SPLS,CLKeasy_170,train,-2.8622433911671177,-0.7049100164080134,LKCC,LKCC,0.92945,0.07055
SPLS,LKCCeasy_101,train,0.23018878860461073,-1.2787923656226416,LKCC,LKCC,0.93787,0.06213
SPLS,CLKhard_060,train,2.783495197309322,0.3358417843225865,LKCC,LKCC,0.99029,0.00971
SPLS,LKCChard_119,train,0.15814679646566443,0.5529565320261528,CLK,CLK,0.40243,0.59757
SPLS,LKCCeasy_103,train,0.5967630146047712,-0.3883366377737336,LKCC,LKCC,0.92675,0.07325
SPLS,LKCChard_155,train,0.06856004003598082,1.1240380453021113,CLK,CLK,0.16747,0.83253
SPLS,LKCCeasy_154,train,-0.29768622793438115,-0.33078250373056334,LKCC,LKCC,0.94322,0.05678
SPLS,random_096,train,-0.7881032919661187,-1.2733399770030935,LKCC,LKCC,0.9296,0.0704
SPLS,LKCCeasy_125,train,0.006397193602873719,-0.7747573835697521,LKCC,LKCC,0.93161,0.06839
SPLS,CLKhard_006,train,2.853495117424861,0.427146102858874,LKCC,LKCC,0.98849,0.01151
SPLS,random_076,train,0.2641921969002584,0.00108827728839489,LKCC,LKCC,0.92282,0.07718
SPLS,LKCChard_132,train,0.3224968873327403,1.2979830954456903,CLK,CLK,0.08561,0.91439
SPLS,random_053,train,0.13250102553945653,-0.6903126862614295,LKCC,LKCC,0.92929,0.07071
SPLS,LKCChard_142,train,-0.017916004032528174,0.47198375725847763,CLK,LKCC,0.70942,0.29058
SPLS,LKCChard_128,train,0.6404799440228661,0.8944997861815456,CLK,CLK,0.03898,0.96102
SPLS,CLKeasy_181,train,-1.4867404023263258,0.1696927435898537,LKCC,LKCC,0.95811,0.04189
SPLS,LKCCeasy_187,train,0.016940352626383052,-0.14895139957464723,LKCC,LKCC,0.94811,0.05189
SPLS,CLKhard_081,train,2.131531431454372,-0.7121301818051591,LKCC,LKCC,0.94156,0.05844
SPLS,random_030,train,-0.992059603732862,0.4775860860337277,LKCC,LKCC,0.98222,0.01778
SPLS,CLKeasy_070,train,-2.037516794154749,-0.18132007417581447,LKCC,LKCC,0.92663,0.07337
SPLS,LKCChard_074,train,0.3133306892817966,0.6539162003624241,CLK,CLK,0.1638,0.8362
SPLS,LKCChard_171,train,0.6750382193428248,0.9033152645220361,CLK,CLK,0.0374,0.9626
SPLS,random_110,train,0.625872410322998,-1.0440553936028414,LKCC,LKCC,0.93914,0.06086
SPLS,CLKhard_007,train,2.042709104442266,-0.7935427605385781,LKCC,LKCC,0.939,0.061
SPLS,CLKeasy_113,train,-1.7829216469483877,-0.03382908259451922,LKCC,LKCC,0.93164,0.06836
SPLS,random_106,train,-1.3661278765975757,-0.4065815037195643,LKCC,LKCC,0.92651,0.07349
SPLS,CLKhard_137,train,2.56949763797841,0.21292958614734991,LKCC,LKCC,0.99121,0.00879
SPLS,CLKhard_095,train,2.156989720833028,-0.690460951534178,LKCC,LKCC,0.94257,0.05743
SPLS,CLKeasy_053,train,-2.80340330513131,-0.6675590137464014,LKCC,LKCC,0.9306,0.0694
SPLS,CLKeasy_034,train,-2.5960968386093555,-0.5570214708274898,LKCC,LKCC,0.93303,0.06697
SPLS,CLKhard_062,train,2.450580751848195,-0.5156675815322762,LKCC,LKCC,0.95524,0.04476
SPLS,random_132,train,-0.4309297630929718,-0.4432959196872689,LKCC,LKCC,0.93592,0.06408
SPLS,LKCChard_013,train,0.4827666414718459,0.7840792020675049,CLK,CLK,0.06225,0.93775
SPLS,LKCChard_101,train,-0.24461811721152138,0.9586010084228999,CLK,LKCC,0.55482,0.44518
SPLS,LKCCeasy_140,train,-1.4338810596680749,-1.0570622454259289,LKCC,LKCC,0.92974,0.07026
SPLS,CLKhard_074,train,3.0136066630297624,-1.4083071248422863,LKCC,LKCC,0.9276,0.0724
SPLS,CLKeasy_103,train,-2.530835404371773,-0.5074846705176617,LKCC,LKCC,0.93318,0.06682
SPLS,LKCChard_044,train,1.1144767789216052,0.59255717696313015,CLK,CLK,0.12989,0.87011
SPLS,random_083,train,-0.25088096386441705,0.3165668509215323,LKCC,LKCC,0.92404,0.07596
SPLS,CLKhard_024,train,2.831402670371941,-1.5474094770247115,LKCC,LKCC,0.92695,0.07305
SPLS,LKCChard_125,train,0.3916609122575594,0.7087579216051123,CLK,CLK,0.10208,0.89792
SPLS,LKCCeasy_142,train,-0.5925962708612832,0.7341943351602852,LKCC,LKCC,0.93787,0.06213
SPLS,random_079,train,-0.6962633923450723,0.6577683736292252,LKCC,LKCC,0.96447,0.03553
SPLS,LKCCeasy_032,train,-1.284264429400124,0.28069328335466387,LKCC,LKCC,0.97299,0.02701
SPLS,CLKeasy_120,train,-1.5784986695737246,0.09006960459150853,LKCC,LKCC,0.94707,0.05293
SPLS,LKCCeasy_126,train,-0.03149066988425239,0.45478967241771395,LKCC,LKCC,0.73997,0.26003
SPLS,LKCChard_130,train,0.7865886501013062,0.33607630403493904,CLK,CLK,0.41993,0.58007
SPLS,CLKhard_165,train,1.6966524565974477,-0.9935341571738354,LKCC,LKCC,0.93833,0.06167
SPLS,LKCCeasy_094,train,-1.3086467703872005,0.2828473254731262,LKCC,LKCC,0.97272,0.02728
SPLS,CLKhard_142,train,1.735442610004883,-0.355641454960123,LKCC,LKCC,0.95521,0.04479
SPLS,CLKhard_100,train,2.804824304898994,-0.9283685976253963,LKCC,LKCC,0.93351,0.06649
SPLS,random_038,train,-0.07282314343890012,-0.18488299680651274,LKCC,LKCC,0.94954,0.05046
SPLS,CLKeasy_036,train,-2.738783892034318,-0.622316708729245,LKCC,LKCC,0.93167,0.06833
SPLS,CLKhard_056,train,2.8006991984939074,0.38633684460907747,LKCC,LKCC,0.98951,0.01049
SPLS,CLKhard_054,train,0.9843729508303707,-0.16309732847405534,LKCC,LKCC,0.92565,0.07435
SPLS,LKCChard_095,train,1.0485648568475097,0.5425649474301164,CLK,CLK,0.14884,0.85116
SPLS,LKCCeasy_049,train,-0.22779032926440335,-0.9118052794373592,LKCC,LKCC,0.93445,0.06555
SPLS,CLKhard_159,train,3.03188051612962,-0.10098935318035207,LKCC,LKCC,0.97932,0.02068
SPLS,LKCCeasy_050,train,-0.24964733436625353,0.9473898902778795,LKCC,LKCC,0.56983,0.43017
SPLS,LKCChard_098,train,1.5814694411042174,0.865685113756459,CLK,CLK,0.25654,0.74346
SPLS,LKCCeasy_158,train,-0.6654577699104961,0.060912113767432524,LKCC,LKCC,0.96359,0.03641
SPLS,CLKhard_133,train,2.8907019371943883,-0.17676343717251025,LKCC,LKCC,0.97801,0.02199
SPLS,LKCCeasy_155,train,-0.743975371516366,-0.6201751362073069,LKCC,LKCC,0.9298,0.0702
SPLS,random_064,train,-0.18593747418500348,0.35819105935912976,LKCC,LKCC,0.89402,0.10598
SPLS,LKCChard_080,train,1.0465673935221838,0.5257864780905963,CLK,CLK,0.16388,0.83612
SPLS,LKCChard_164,train,-0.2758347139686927,0.936745180206607,CLK,LKCC,0.61152,0.38848
SPLS,LKCChard_100,train,-0.4877933581844496,0.16607619581120678,CLK,LKCC,0.96241,0.03759
SPLS,LKCChard_127,train,1.2598525590502865,0.01824057220036529,CLK,LKCC,0.91775,0.08225
SPLS,CLKeasy_131,train,-1.3444560336799438,0.2539310173256739,LKCC,LKCC,0.96975,0.03025
SPLS,LKCChard_036,train,0.11255859622263858,0.5441086063234083,CLK,CLK,0.46801,0.53199
SPLS,LKCCeasy_172,train,-0.18521323038033877,-0.2520362351147199,LKCC,LKCC,0.94789,0.05211
SPLS,random_031,train,0.06508055233937549,1.148516891892434,LKCC,CLK,0.1666,0.8334
SPLS,CLKhard_174,train,2.5111658327743243,-1.1070541793990063,LKCC,LKCC,0.93314,0.06686
SPLS,CLKhard_166,train,1.7181196387081314,-0.3831498469800829,LKCC,LKCC,0.95233,0.04767
SPLS,random_102,train,-0.3956717494373136,-0.4186105545367982,LKCC,LKCC,0.93743,0.06257
SPLS,CLKhard_038,train,1.7556143581562595,0.3153557791122054,LKCC,LKCC,0.92753,0.07247
SPLS,LKCCeasy_180,train,0.16519869887627964,-0.06822052354509042,LKCC,LKCC,0.93944,0.06056
SPLS,CLKeasy_025,train,-2.476239474008473,-0.4500351858856889,LKCC,LKCC,0.93279,0.06721
SPLS,CLKeasy_019,train,-2.4156553202288054,-1.04911242067723,LKCC,LKCC,0.9265,0.0735
SPLS,CLKhard_122,train,1.2467712499219652,-0.6285674287062065,LKCC,LKCC,0.92653,0.07347
SPLS,CLKhard_113,train,2.207243662951463,-0.6668113955087709,LKCC,LKCC,0.944,0.056
SPLS,LKCChard_064,train,1.0677371092713965,-0.11626615512565769,CLK,LKCC,0.92487,0.07513
SPLS,CLKeasy_047,train,-2.429950659999797,-0.4330067482511559,LKCC,LKCC,0.9326,0.0674
SPLS,CLKhard_063,train,1.5630646157984345,0.19207997009951228,LKCC,LKCC,0.92123,0.07877
SPLS,LKCCeasy_035,train,0.07317952378494776,-0.10573140034057749,LKCC,LKCC,0.94578,0.05422
SPLS,LKCChard_067,train,0.27774823660297754,0.6674536231216661,CLK,CLK,0.17624,0.82376
SPLS,CLKeasy_190,train,-2.0096180207180674,-0.21177209047301854,LKCC,LKCC,0.9267,0.0733
SPLS,CLKeasy_155,train,-2.4406203860241096,-0.4289420139021326,LKCC,LKCC,0.93254,0.06746
SPLS,LKCChard_105,train,0.6356136667271367,0.2572884094977154,CLK,LKCC,0.61037,0.38963
SPLS,random_090,train,-0.7299977185218961,0.02341543240557395,LKCC,LKCC,0.96149,0.03851
SPLS,CLKhard_046,train,2.1814283976012745,-0.6887305571086486,LKCC,LKCC,0.94282,0.05718
SPLS,LKCCeasy_033,train,-1.0569861224431374,-0.20552055444829942,LKCC,LKCC,0.93749,0.06251
SPLS,CLKhard_076,train,3.7352845513817714,-2.2706137570674434,LKCC,LKCC,0.9264,0.0736
SPLS,LKCCeasy_012,train,-0.9421760097885014,0.5317362995737591,LKCC,LKCC,0.98192,0.01808
SPLS,CLKeasy_040,train,-1.4390639435703445,0.1684677502195678,LKCC,LKCC,0.95945,0.04055
SPLS,random_101,train,-0.23306306530880722,0.9628461093985116,LKCC,LKCC,0.53656,0.46344
SPLS,CLKeasy_130,train,-1.8835626699636856,-0.11582635483551323,LKCC,LKCC,0.92726,0.07274
SPLS,random_060,train,-0.6811063262200777,0.042266025880375035,LKCC,LKCC,0.96271,0.03729
SPLS,CLKeasy_001,train,-2.9861918162612886,-0.7916906321045634,LKCC,LKCC,0.92644,0.07356
SPLS,random_105,train,-0.09946026851342099,-0.20737757106564444,LKCC,LKCC,0.94918,0.05082
SPLS,LKCChard_049,train,0.16867570997314324,1.2018225056303093,CLK,CLK,0.11941,0.88059
SPLS,random_146,train,-0.9740724445564156,0.5170944808508109,LKCC,LKCC,0.9825,0.0175
SPLS,random_160,train,-0.6598105732349122,0.6832902637528894,LKCC,LKCC,0.95756,0.04244
SPLS,LKCCeasy_022,train,0.2660334753649811,-0.6237369178525459,LKCC,LKCC,0.92734,0.07266
SPLS,random_097,train,-0.31724527702287697,0.9000622128257056,LKCC,LKCC,0.68897,0.31103
SPLS,CLKeasy_094,train,-2.5469408685384183,-0.4995356982419519,LKCC,LKCC,0.93306,0.06694
SPLS,LKCChard_115,train,0.67812808923737,0.8785636329187259,CLK,CLK,0.03779,0.96221
SPLS,LKCCeasy_045,train,-0.5593258074074224,0.7459531653934025,LKCC,LKCC,0.92647,0.07353
SPLS,CLKhard_158,train,3.5554693625112277,-1.0558451061987082,LKCC,LKCC,0.92648,0.07352
SPLS,random_103,train,-0.2641814650536977,0.3149446939182057,LKCC,LKCC,0.9272,0.0728
SPLS,CLKeasy_128,train,-1.3959856478229278,0.2024733615304568,LKCC,LKCC,0.96396,0.03604
SPLS,random_045,train,-0.35796249054433044,0.23390535132050264,LKCC,LKCC,0.95142,0.04858
SPLS,CLKhard_096,train,2.1202995972566305,-0.7084589989945369,LKCC,LKCC,0.9416,0.0584
SPLS,LKCCeasy_181,train,0.1337694906884319,-0.03255029996056846,LKCC,LKCC,0.93815,0.06185
SPLS,CLKhard_149,train,3.313785771733025,-0.5758719161528317,LKCC,LKCC,0.93746,0.06254
SPLS,CLKeasy_186,train,-2.7319545056062715,-0.6175352170837863,LKCC,LKCC,0.93177,0.06823
SPLS,LKCCeasy_040,train,-0.62683793660038,0.7063755567375267,LKCC,LKCC,0.94941,0.05059
SPLS,LKCChard_118,train,0.14881206557449123,0.5848709003224846,CLK,CLK,0.37101,0.62899
SPLS,CLKeasy_027,train,-2.450914583888507,-0.45921930427758706,LKCC,LKCC,0.93293,0.06707
SPLS,CLKeasy_026,train,-2.292516395059111,-0.34831920739140454,LKCC,LKCC,0.93077,0.06923
SPLS,LKCChard_057,train,-0.35326773275366197,0.2679522661905929,CLK,LKCC,0.948,0.052
SPLS,LKCCeasy_088,train,-1.8769790908738615,-0.04969705910335964,LKCC,LKCC,0.92949,0.07051
SPLS,random_188,train,-0.28779491900694476,0.9206814356933192,LKCC,LKCC,0.63862,0.36138
SPLS,LKCChard_120,train,0.2185081487641507,0.6413575469416558,CLK,CLK,0.24035,0.75965
SPLS,CLKhard_190,train,1.88658348282731,-0.21906250695473312,LKCC,LKCC,0.97078,0.02922
SPLS,LKCCeasy_178,train,0.6108045684154666,-1.0276899579943024,LKCC,LKCC,0.93877,0.06123
SPLS,LKCCeasy_149,train,0.013391147359576028,-1.4151999805079205,LKCC,LKCC,0.93383,0.06617
SPLS,CLKeasy_123,train,-2.5429399083043567,-0.5159594559227434,LKCC,LKCC,0.93318,0.06682
SPLS,random_182,train,-0.8810055560540018,0.5784088617410663,LKCC,LKCC,0.98002,0.01998
SPLS,LKCChard_121,train,1.0065753434243037,1.150815944612712,CLK,CLK,0.05248,0.94752
SPLS,CLKeasy_065,train,-2.063431260435384,-0.1994636959085822,LKCC,LKCC,0.92684,0.07316
SPLS,LKCCeasy_093,train,-1.3427287279480664,-0.3555939985064007,LKCC,LKCC,0.9267,0.0733
SPLS,random_034,train,0.30392645859095163,-0.5895167308016265,LKCC,LKCC,0.92686,0.07314
SPLS,random_032,train,0.40095826611957014,0.13529291169915011,LKCC,LKCC,0.84256,0.15744
SPLS,LKCChard_167,train,0.15732292190214697,-0.035284690723513715,CLK,LKCC,0.93687,0.06313
SPLS,random_108,train,-0.22944873612672692,0.32772730721247834,LKCC,LKCC,0.91635,0.08365
SPLS,LKCCeasy_026,train,-0.4579796824448308,-0.41993957883471045,LKCC,LKCC,0.93688,0.06312
SPLS,LKCChard_020,train,0.1326047102227751,1.2150178795443678,CLK,CLK,0.13223,0.86777
SPLS,CLKeasy_125,train,-1.4447770785044651,0.18369275467264928,LKCC,LKCC,0.96078,0.03922
SPLS,random_004,train,-1.0341656855837131,0.4711761128727087,LKCC,LKCC,0.98265,0.01735
SPLS,random_077,train,-0.6989829909200524,-0.6040543768240217,LKCC,LKCC,0.93003,0.06997
SPLS,LKCCeasy_055,train,0.2813650753241187,0.6699858980647102,LKCC,CLK,0.17231,0.82769
SPLS,LKCCeasy_090,train,-0.31007873896546645,-0.3855988597343261,LKCC,LKCC,0.93976,0.06024
SPLS,random_117,train,0.334928350470184,-0.5908811883509324,LKCC,LKCC,0.92643,0.07357
SPLS,CLKeasy_066,train,-1.947126580075785,-0.11803473251249103,LKCC,LKCC,0.92696,0.07304
SPLS,CLKeasy_069,train,-1.9104220850970188,-0.12309658652376765,LKCC,LKCC,0.92699,0.07301
SPLS,LKCChard_123,train,1.1393132183379964,-0.04692825511938542,CLK,LKCC,0.91936,0.08064
SPLS,LKCCeasy_116,train,-0.8026312968686007,-0.03897285093071226,LKCC,LKCC,0.95651,0.04349
SPLS,CLKeasy_112,train,-2.101419577739395,-0.22606064187553032,LKCC,LKCC,0.92732,0.07268
SPLS,CLKeasy_111,train,-2.944574468275467,-0.7740878568735066,LKCC,LKCC,0.92734,0.07266
SPLS,random_107,train,-0.31548188545229155,-0.35862183986112617,LKCC,LKCC,0.9414,0.0586
SPLS,LKCChard_152,train,1.6021043814313392,0.8609073857276235,CLK,CLK,0.27739,0.72261
SPLS,LKCCeasy_071,train,-1.291406725024745,0.2987626764581985,LKCC,LKCC,0.97416,0.02584
SPLS,LKCChard_073,train,0.247727191602437,1.2840841625039667,CLK,CLK,0.09961,0.90039
SPLS,CLKhard_162,train,2.5660580606495635,-1.7178065178463349,LKCC,LKCC,0.92673,0.07327
SPLS,LKCCeasy_072,train,-1.283533560435803,-0.3218393848165917,LKCC,LKCC,0.92772,0.07228
SPLS,CLKeasy_063,train,-2.369934324712469,-0.40252220025852825,LKCC,LKCC,0.93205,0.06795
SPLS,random_184,train,-0.7905383541398907,0.6225231357800041,LKCC,LKCC,0.9746,0.0254
SPLS,CLKhard_015,train,3.5090933357933056,-1.7490338635923641,LKCC,LKCC,0.92803,0.07197
SPLS,random_046,train,-1.0489159600056275,0.4377789678725706,LKCC,LKCC,0.98194,0.01806
SPLS,CLKeasy_028,train,-0.731561798445216,0.6022947771305531,LKCC,LKCC,0.97081,0.02919
SPLS,LKCChard_183,train,0.9839350997721668,1.7572340648649492,CLK,CLK,0.12203,0.87797
SPLS,random_070,train,-0.21633883856290517,0.36766595495559173,LKCC,LKCC,0.90087,0.09913
SPLS,LKCChard_054,train,0.49597993144740793,0.16337095493942405,CLK,LKCC,0.79369,0.20631
SPLS,CLKeasy_054,train,-1.6097667415833916,-0.546401619966044,LKCC,LKCC,0.92945,0.07055
SPLS,CLKhard_101,train,1.4189861739476235,0.7480799171483412,LKCC,CLK,0.18553,0.81447
SPLS,random_055,train,0.07183693516358795,-0.755855695272627,LKCC,LKCC,0.93093,0.06907
SPLS,CLKeasy_142,train,-1.948136451736255,-0.16488170566945037,LKCC,LKCC,0.92645,0.07355
SPLS,CLKeasy_038,train,-1.9862506252868866,-0.14542684120108068,LKCC,LKCC,0.92658,0.07342
SPLS,LKCChard_134,train,0.7889123615828568,0.33770321549361143,CLK,CLK,0.41638,0.58362
SPLS,CLKhard_003,train,2.7381409144332003,-0.9596759895949629,LKCC,LKCC,0.93356,0.06644
SPLS,LKCCeasy_070,train,0.9348092210221683,1.7228393236544826,LKCC,CLK,0.11073,0.88927
