proj,instances,group,Z1,Z2,Best,pred_da,prob_da_CLK,prob_da_LKCC
MDA_s,LKCCeasy_132,train,61.62048804028591,0.018494156957330483,LKCC,LKCC,0,1
MDA_s,CLKhard_010,train,-44.41225153888844,7.4594838768576395,LKCC,LKCC,0,1
MDA_s,random_027,train,-42.57938354540094,-1.4540802613634933,LKCC,LKCC,0.23126,0.76874
MDA_s,CLKeasy_043,train,62.49251092499039,0.41781601562083315,LKCC,LKCC,0,1
MDA_s,LKCChard_042,train,-43.71630255442194,-3.7603604292756594,CLK,CLK,0.9269,0.0731
MDA_s,LKCCeasy_034,train,61.47845922641732,1.044696343176113,LKCC,LKCC,0,1
MDA_s,random_149,train,-41.44179590473533,-0.5588358694276896,LKCC,LKCC,0.04697,0.95303
MDA_s,CLKeasy_008,train,64.12253647775816,0.31150309226606004,LKCC,LKCC,0,1
MDA_s,CLKeasy_122,train,62.5806557076202,0.24504693361251267,LKCC,LKCC,0,1
MDA_s,LKCCeasy_082,train,63.90683914611166,-0.8206071211884732,LKCC,LKCC,0,1
MDA_s,CLKeasy_039,train,62.41974991071357,0.1404761903003339,LKCC,LKCC,0,1
MDA_s,LKCChard_109,train,-43.77412183330411,-2.4499869491102744,CLK,CLK,0.74493,0.25507
MDA_s,random_131,train,-40.77579166842837,-1.7130738161599557,LKCC,LKCC,0.11454,0.88546
MDA_s,LKCChard_058,train,-43.85992300199744,-2.570357553906804,CLK,CLK,0.78646,0.21354
MDA_s,CLKhard_147,train,-41.34913867094184,-0.5872651221604924,LKCC,LKCC,0.04606,0.95394
MDA_s,CLKeasy_098,train,62.53158070337277,-0.42752625443757736,LKCC,LKCC,0,1
MDA_s,LKCCeasy_152,train,63.184002659206776,0.037428244148953106,LKCC,LKCC,0,1
MDA_s,CLKhard_069,train,-42.125811382042436,-1.8194474158273566,LKCC,LKCC,0.24571,0.75429
MDA_s,LKCChard_014,train,-43.344041837977265,-3.033559941715029,CLK,CLK,0.78807,0.21193
MDA_s,LKCCeasy_120,train,60.970898823368636,1.8524353928727837,LKCC,LKCC,0,1
MDA_s,random_145,train,-42.07335416307663,-1.1926641689523765,LKCC,LKCC,0.13229,0.86771
MDA_s,CLKhard_078,train,-45.43338936260075,-1.1185790928430852,LKCC,CLK,0.80949,0.19051
MDA_s,LKCChard_184,train,-43.433080627711355,-1.1583620094203777,CLK,LKCC,0.31399,0.68601
MDA_s,LKCChard_113,train,-42.8946887396076,-3.62399850647589,CLK,CLK,0.82908,0.17092
MDA_s,CLKeasy_071,train,62.641627589193405,0.06672112463302926,LKCC,LKCC,0,1
MDA_s,random_166,train,-42.38846508773136,-2.6302704547182167,LKCC,CLK,0.50209,0.49791
MDA_s,CLKeasy_093,train,61.793469471932966,-0.04111548447008361,LKCC,LKCC,0,1
MDA_s,LKCChard_039,train,-42.2183870460497,-2.0580551606343778,CLK,LKCC,0.31435,0.68565
MDA_s,CLKeasy_075,train,62.80663555769416,0.10996332750908522,LKCC,LKCC,0,1
MDA_s,CLKeasy_162,train,63.500795120812114,0.4542125201473797,LKCC,LKCC,0,1
MDA_s,LKCCeasy_046,train,62.19628847665257,-1.0212797769284563,LKCC,LKCC,0,1
MDA_s,LKCChard_156,train,-45.22691123183761,-0.9652558847197619,CLK,CLK,0.73328,0.26672
MDA_s,LKCChard_172,train,-43.029076991825946,-1.7790288531011846,CLK,LKCC,0.3914,0.6086
MDA_s,CLKeasy_127,train,63.66362528880775,0.9136742008378116,LKCC,LKCC,0,1
MDA_s,CLKeasy_178,train,62.32821707380222,-0.1506592257465323,LKCC,LKCC,0,1
MDA_s,CLKeasy_057,train,62.80329505544263,-0.18946665834308646,LKCC,LKCC,0,1
MDA_s,LKCCeasy_110,train,62.8790155221527,-0.935627815612192,LKCC,LKCC,0,1
MDA_s,random_001,train,-43.8594150614418,-2.2705052792131517,LKCC,CLK,0.72173,0.27827
MDA_s,LKCCeasy_153,train,62.478660801589434,-0.18179094327743256,LKCC,LKCC,0,1
MDA_s,LKCChard_005,train,-43.38353450660076,-2.32066215508978,CLK,CLK,0.6277,0.3723
MDA_s,CLKeasy_092,train,62.688590563233994,-0.20123421401778746,LKCC,LKCC,0,1
MDA_s,LKCChard_129,train,-44.58301922151412,-2.177483973227578,CLK,CLK,0.84007,0.15993
MDA_s,CLKeasy_048,train,62.40467015313963,-0.3456989543652655,LKCC,LKCC,0,1
MDA_s,CLKhard_012,train,-43.442461597591816,-1.625091403952686,LKCC,LKCC,0.44297,0.55703
MDA_s,CLKeasy_058,train,62.042554449367344,-0.4991248452240743,LKCC,LKCC,0,1
MDA_s,random_005,train,-42.94870746569125,-2.6876828971582594,LKCC,CLK,0.632,0.368
MDA_s,LKCCeasy_141,train,65.5329788984917,-2.1478957415338917,LKCC,LKCC,0,1
MDA_s,random_056,train,-42.20628902615976,-2.1429087566284606,LKCC,LKCC,0.33386,0.66614
MDA_s,LKCCeasy_069,train,62.839742071218176,1.1381892126639568,LKCC,LKCC,0,1
MDA_s,CLKhard_145,train,-43.906185584464026,11.4645150642544,LKCC,LKCC,0,1
MDA_s,CLKhard_136,train,-42.60710707458301,-0.11529221871461398,LKCC,LKCC,0.06139,0.93861000000000006
MDA_s,CLKeasy_135,train,62.72184655669903,-0.5654892709798215,LKCC,LKCC,0,1
MDA_s,LKCChard_081,train,-43.93050290113907,-2.0321436277272795,CLK,CLK,0.67945,0.32055
MDA_s,LKCCeasy_160,train,62.96662899239784,-1.2677511506321615,LKCC,LKCC,0,1
MDA_s,CLKeasy_107,train,61.95171013895528,-0.45518969014492483,LKCC,LKCC,0,1
MDA_s,CLKhard_144,train,-42.13667763635574,-1.6923913682609468,LKCC,LKCC,0.2209,0.7791
MDA_s,random_112,train,-42.79556580053398,-1.311913085390952,LKCC,LKCC,0.23371,0.76629
MDA_s,LKCCeasy_023,train,64.79161660871927,0.3798324194440051,LKCC,LKCC,0,1
MDA_s,LKCCeasy_007,train,63.202013419010555,0.713760805110567,LKCC,LKCC,0,1
MDA_s,CLKeasy_042,train,61.889375842790784,0.08896058543904597,LKCC,LKCC,0,1
MDA_s,random_007,train,-43.41815030051805,-1.5511523105259224,LKCC,LKCC,0.41602,0.58398
MDA_s,random_011,train,-41.48978340185608,-2.062943301634807,LKCC,LKCC,0.22187,0.77813
MDA_s,LKCChard_147,train,-43.53850766129293,-2.3507261886069553,CLK,CLK,0.67085,0.32915
MDA_s,random_089,train,-41.239010645395645,-1.6265365289400553,LKCC,LKCC,0.1301,0.8699
MDA_s,LKCChard_190,train,-43.60359248701554,-1.6726259625771682,CLK,LKCC,0.49702,0.50298
MDA_s,CLKhard_029,train,-44.5291571989422,-1.3367591634132312,LKCC,CLK,0.64814,0.35186
MDA_s,random_137,train,-42.767186074145826,-1.5969456760627807,LKCC,LKCC,0.2929,0.7071
MDA_s,LKCChard_079,train,-41.54334021639355,-1.6214929621802632,CLK,LKCC,0.1506,0.8494
MDA_s,LKCChard_048,train,-43.56151647129014,-2.7978053196712906,CLK,CLK,0.77841,0.22159
MDA_s,LKCCeasy_024,train,62.79778737812122,0.26931316211172024,LKCC,LKCC,0,1
MDA_s,random_093,train,-41.156902943002194,-0.622811018665706,LKCC,LKCC,0.04326,0.95674
MDA_s,LKCChard_139,train,-43.54446720799738,-1.975147893403093,CLK,CLK,0.56967,0.43033
MDA_s,LKCChard_053,train,-42.700107088946346,-2.2728521209965273,CLK,LKCC,0.46135,0.53865
MDA_s,CLKeasy_170,train,63.07841432325046,-0.34792630411341974,LKCC,LKCC,0,1
MDA_s,LKCCeasy_101,train,64.43431642328069,0.443276623061117,LKCC,LKCC,0,1
MDA_s,CLKhard_060,train,-40.42808710411171,1.1070128762567955,LKCC,LKCC,0.00432,0.99568
MDA_s,LKCChard_119,train,-42.33401230338792,-4.150509793633983,CLK,CLK,0.84854,0.15146
MDA_s,LKCCeasy_103,train,61.62454362463951,0.6507722722561509,LKCC,LKCC,0,1
MDA_s,LKCChard_155,train,-42.89001158828826,-3.554723538599581,CLK,CLK,0.81676,0.18324
MDA_s,LKCCeasy_154,train,64.45013778987374,-0.006552493582182453,LKCC,LKCC,0,1
MDA_s,random_096,train,-44.16075497405049,-2.314613622694589,LKCC,CLK,0.79163,0.20837
MDA_s,LKCCeasy_125,train,62.29629909088765,0.21136823867096685,LKCC,LKCC,0,1
MDA_s,CLKhard_006,train,-43.44773432397143,-0.33432599674592367,LKCC,LKCC,0.15112,0.84888
MDA_s,random_076,train,-41.869267905248364,-0.7044744097528253,LKCC,LKCC,0.07042,0.92958
MDA_s,LKCChard_132,train,-41.71751689231126,-3.0751862866266455,CLK,CLK,0.51236,0.48764
MDA_s,random_053,train,-42.2791382907169,-2.0923106034181296,LKCC,LKCC,0.33279,0.66721
MDA_s,LKCChard_142,train,-45.049081200955506,-2.557061423326933,CLK,CLK,0.93478000000000006,0.06522
MDA_s,LKCChard_128,train,-42.69320490351809,-2.814242660064899,CLK,CLK,0.6145,0.3855
MDA_s,CLKeasy_181,train,63.291143493755,-0.25710329234764845,LKCC,LKCC,0,1
MDA_s,LKCCeasy_187,train,62.80702011647109,0.9898757566891025,LKCC,LKCC,0,1
MDA_s,CLKhard_081,train,-41.3191918388419,8.399576179832,LKCC,LKCC,0,1
MDA_s,random_030,train,-43.43297917292356,-0.9051542961663619,LKCC,LKCC,0.25422,0.74578
MDA_s,CLKeasy_070,train,61.89298530398031,-0.0831021223030115,LKCC,LKCC,0,1
MDA_s,LKCChard_074,train,-42.11929884440466,-2.5078119834883816,CLK,LKCC,0.41763,0.58237
MDA_s,LKCChard_171,train,-45.23588163483232,-3.694725959816102,CLK,CLK,0.98564,0.01436
MDA_s,random_110,train,-42.990484406798124,-0.7035989633119898,LKCC,LKCC,0.15142,0.84858
MDA_s,CLKhard_007,train,-43.80262070066779,7.969605727670943,LKCC,LKCC,0,1
MDA_s,CLKeasy_113,train,63.1083691285587,0.4866757715144057,LKCC,LKCC,0,1
MDA_s,random_106,train,-42.02754797762708,-1.406050271231836,LKCC,LKCC,0.15887,0.84113
MDA_s,CLKhard_137,train,-43.44149154817909,-0.42734414974641355,LKCC,LKCC,0.16469,0.83531
MDA_s,CLKhard_095,train,-43.60194338813939,8.119464487547747,LKCC,LKCC,0,1
MDA_s,CLKeasy_053,train,62.48106337713105,-0.7189508762112523,LKCC,LKCC,0,1
MDA_s,CLKeasy_034,train,63.00132491220703,-0.06702834008259932,LKCC,LKCC,0,1
MDA_s,CLKhard_062,train,-43.175107844497596,8.27111062131813,LKCC,LKCC,0,1
MDA_s,random_132,train,-41.468785007279045,-0.6043284113236115,LKCC,LKCC,0.0501,0.9499
MDA_s,LKCChard_013,train,-44.098003954935436,-2.0008347669372504,CLK,CLK,0.71054,0.28946
MDA_s,LKCChard_101,train,-43.078914362909266,-2.0791772543949296,CLK,LKCC,0.48809,0.51191
MDA_s,LKCCeasy_140,train,64.39717949223964,-0.03283752687112484,LKCC,LKCC,0,1
MDA_s,CLKhard_074,train,-42.79775996695813,11.190245888477127,LKCC,LKCC,0,1
MDA_s,CLKeasy_103,train,61.244578012691896,-0.3065170943368541,LKCC,LKCC,0,1
MDA_s,LKCChard_044,train,-43.88094274879722,-0.6779966213605766,CLK,LKCC,0.29264,0.70736
MDA_s,random_083,train,-40.6172450868592,-2.2905764251142133,LKCC,LKCC,0.1881,0.8119
MDA_s,CLKhard_024,train,-42.41747399928508,11.33822360851104,LKCC,LKCC,0,1
MDA_s,LKCChard_125,train,-44.839756759381686,-2.2267500014394077,CLK,CLK,0.88302,0.11698
MDA_s,LKCCeasy_142,train,62.36904365303076,-0.31605940578014985,LKCC,LKCC,0,1
MDA_s,random_079,train,-40.57160948632271,-2.0887046374487124,LKCC,LKCC,0.15243,0.84757
MDA_s,LKCCeasy_032,train,63.504678055197964,0.3755227511179881,LKCC,LKCC,0,1
MDA_s,CLKeasy_120,train,63.891890594486824,0.7297992958972644,LKCC,LKCC,0,1
MDA_s,LKCCeasy_126,train,62.5009395677623,-1.001971680644185,LKCC,LKCC,0,1
MDA_s,LKCChard_130,train,-44.683813732112874,-0.32660237381472584,CLK,LKCC,0.40336,0.59664
MDA_s,CLKhard_165,train,-43.64848501104927,7.772586197750086,LKCC,LKCC,0,1
MDA_s,LKCCeasy_094,train,63.87189337573096,0.39270723522934975,LKCC,LKCC,0,1
MDA_s,CLKhard_142,train,-42.261418482894634,-0.5607400917402742,LKCC,LKCC,0.07756,0.92244
MDA_s,CLKhard_100,train,-42.399622525006784,6.862409511028574,LKCC,LKCC,0,1
MDA_s,random_038,train,-43.52083540737003,-0.5897809771486976,LKCC,LKCC,0.20482,0.79518
MDA_s,CLKeasy_036,train,62.26829954053333,-0.4487997959222424,LKCC,LKCC,0,1
MDA_s,CLKhard_056,train,-42.70822720046268,0.10013846961763376,LKCC,LKCC,0.05242,0.94758
MDA_s,CLKhard_054,train,-44.15284097457461,-1.7184188820996882,LKCC,CLK,0.65221,0.34779
MDA_s,LKCChard_095,train,-45.4490796225707,-1.7907518842844885,CLK,CLK,0.90517,0.09483
MDA_s,LKCCeasy_049,train,63.87214509524546,-0.017569305416646322,LKCC,LKCC,0,1
MDA_s,CLKhard_159,train,-43.55004693994474,7.154633394534104,LKCC,LKCC,0,1
MDA_s,LKCCeasy_050,train,62.31640955630813,-0.7616793538368679,LKCC,LKCC,0,1
MDA_s,LKCChard_098,train,-44.40715576862502,-1.4340762933177378,CLK,CLK,0.64195,0.35805
MDA_s,LKCCeasy_158,train,62.00057751221221,-0.6107034064576468,LKCC,LKCC,0,1
MDA_s,CLKhard_133,train,-42.62239278647849,7.581959093288406,LKCC,LKCC,0,1
MDA_s,LKCCeasy_155,train,64.27185723713427,0.27387871679066705,LKCC,LKCC,0,1
MDA_s,random_064,train,-43.350344809863266,-1.2370500754463651,LKCC,LKCC,0.31634,0.68366
MDA_s,LKCChard_080,train,-42.61748921052983,-0.7010460447626374,CLK,LKCC,0.11491,0.88509
MDA_s,LKCChard_164,train,-41.054461390353595,-1.9064660398987432,CLK,LKCC,0.15715,0.84285
MDA_s,LKCChard_100,train,-44.158644982661784,-2.8394030015644556,CLK,CLK,0.87504,0.12496
MDA_s,LKCChard_127,train,-44.03085832208897,-2.729165501250014,CLK,CLK,0.84227,0.15773
MDA_s,CLKeasy_131,train,62.14156657267976,0.3022611750983885,LKCC,LKCC,0,1
MDA_s,LKCChard_036,train,-42.47768135135454,-2.3952121251171334,CLK,LKCC,0.4517,0.5483
MDA_s,LKCCeasy_172,train,64.60517182627763,0.671876619615954,LKCC,LKCC,0,1
MDA_s,random_031,train,-42.483181777115085,-1.5497288314761586,LKCC,LKCC,0.23743,0.76257
MDA_s,CLKhard_174,train,-41.60908486725407,6.503210782272841,LKCC,LKCC,0,1
MDA_s,CLKhard_166,train,-42.20875873497928,-0.0321576128569119,LKCC,LKCC,0.04215,0.95785
MDA_s,random_102,train,-42.79022646754701,-0.6462148592813558,LKCC,LKCC,0.12315,0.87685
MDA_s,CLKhard_038,train,-42.7844475986547,-1.2063309113384546,LKCC,LKCC,0.21096,0.78904
MDA_s,LKCCeasy_180,train,63.018544096657294,0.6075686615664705,LKCC,LKCC,0,1
MDA_s,CLKeasy_025,train,62.168020322129884,-0.45459985821086596,LKCC,LKCC,0,1
MDA_s,CLKeasy_019,train,64.05945688362489,-1.0782352602305132,LKCC,LKCC,0,1
MDA_s,CLKhard_122,train,-41.88873893069233,-0.5856661182163277,LKCC,LKCC,0.06272,0.93728
MDA_s,CLKhard_113,train,-44.405687511486946,7.987708458492957,LKCC,LKCC,0,1
MDA_s,LKCChard_064,train,-45.28235736663098,-2.20466271787912,CLK,CLK,0.92659,0.07341
MDA_s,CLKeasy_047,train,61.76819553840493,-0.4222932416825764,LKCC,LKCC,0,1
MDA_s,CLKhard_063,train,-42.72849367801963,-1.5761153895198534,LKCC,LKCC,0.28131,0.71869
MDA_s,LKCCeasy_035,train,63.03379517470031,0.9506733943935621,LKCC,LKCC,0,1
MDA_s,LKCChard_067,train,-44.99568013743329,-3.7614516065592905,CLK,CLK,0.98222,0.01778
MDA_s,CLKeasy_190,train,61.93817813954109,0.5810906287111481,LKCC,LKCC,0,1
MDA_s,CLKeasy_155,train,62.64011372892533,-0.3796104510043174,LKCC,LKCC,0,1
MDA_s,LKCChard_105,train,-44.95777906360769,-2.102308194931488,CLK,CLK,0.88264,0.11736
MDA_s,random_090,train,-42.981187624446626,-2.466767240653725,LKCC,CLK,0.57775,0.42225
MDA_s,CLKhard_046,train,-43.80721993949613,7.493603768905146,LKCC,LKCC,0,1
MDA_s,LKCCeasy_033,train,61.959983977344656,-0.9122225369701222,LKCC,LKCC,0,1
MDA_s,CLKhard_076,train,-39.378633627982744,9.042348984263178,LKCC,LKCC,0,1
MDA_s,LKCCeasy_012,train,61.919860373815574,0.13901125416394736,LKCC,LKCC,0,1
MDA_s,CLKeasy_040,train,62.6536316892121,-0.3177277173236001,LKCC,LKCC,0,1
MDA_s,random_101,train,-43.28128451845239,-2.2391348247362375,LKCC,CLK,0.58132,0.41868
MDA_s,CLKeasy_130,train,61.37871552280863,0.1168524309062733,LKCC,LKCC,0,1
MDA_s,random_060,train,-41.83379871457264,-2.5815903914364227,LKCC,LKCC,0.391,0.609
MDA_s,CLKeasy_001,train,63.303023432389004,-0.34428688903039606,LKCC,LKCC,0,1
MDA_s,random_105,train,-40.77362336403493,0.35713357354236674,LKCC,LKCC,0.01193,0.98807
MDA_s,LKCChard_049,train,-42.043459174164255,-3.2416264687862526,CLK,CLK,0.613,0.387
MDA_s,random_146,train,-42.16914934339841,-1.5670956082643213,LKCC,LKCC,0.20073,0.79927
MDA_s,random_160,train,-41.4003530777786,-1.710432783556996,LKCC,LKCC,0.15288,0.84712
MDA_s,LKCCeasy_022,train,63.98287760027115,-0.6999009357998026,LKCC,LKCC,0,1
MDA_s,random_097,train,-43.717595695207415,-1.3645891503440453,LKCC,LKCC,0.43695,0.56305
MDA_s,CLKeasy_094,train,63.258769348335505,-0.3276863860289694,LKCC,LKCC,0,1
MDA_s,LKCChard_115,train,-42.93921296777125,-3.656483273147248,CLK,CLK,0.83979,0.16021
MDA_s,LKCCeasy_045,train,61.15442177104591,0.24419917592190685,LKCC,LKCC,0,1
MDA_s,CLKhard_158,train,-41.508969687215384,11.37629734145137,LKCC,LKCC,0,1
MDA_s,random_103,train,-43.310538184218025,-1.4159891072910802,LKCC,LKCC,0.35414,0.64586
MDA_s,CLKeasy_128,train,61.50378740179535,-0.237477708695038,LKCC,LKCC,0,1
MDA_s,random_045,train,-42.14690758445933,-2.128613261568338,LKCC,LKCC,0.3208,0.6792
MDA_s,CLKhard_096,train,-44.54710709481896,7.543691799875124,LKCC,LKCC,0,1
MDA_s,LKCCeasy_181,train,62.15910949367318,0.8852845850509364,LKCC,LKCC,0,1
MDA_s,CLKhard_149,train,-39.81168321222672,6.531743416511743,LKCC,LKCC,0,1
MDA_s,CLKeasy_186,train,62.641557724317614,-0.44807314857841657,LKCC,LKCC,0,1
MDA_s,LKCCeasy_040,train,62.19506124869036,-0.009655368852021666,LKCC,LKCC,0,1
MDA_s,LKCChard_118,train,-44.12548854733713,-3.0628748576355846,CLK,CLK,0.89757,0.10243
MDA_s,CLKeasy_027,train,61.950463834559976,-0.12681552044497138,LKCC,LKCC,0,1
MDA_s,CLKeasy_026,train,63.34968255187883,-0.281602857017631,LKCC,LKCC,0,1
MDA_s,LKCChard_057,train,-44.46236864945319,-3.555877441709562,CLK,CLK,0.95823,0.04177
MDA_s,LKCCeasy_088,train,63.89198792666761,0.30513754198416676,LKCC,LKCC,0,1
MDA_s,random_188,train,-41.31790798407048,-1.6005401755800357,LKCC,LKCC,0.13175,0.86825
MDA_s,LKCChard_120,train,-43.320869822904186,-3.0834230434549674,CLK,CLK,0.79392,0.20608
MDA_s,CLKhard_190,train,-42.38411830858798,-0.5705086420332135,LKCC,LKCC,0.08519,0.91481
MDA_s,LKCCeasy_178,train,61.786551970059165,0.7470041415746198,LKCC,LKCC,0,1
MDA_s,LKCCeasy_149,train,62.63865704656316,0.5668260249191195,LKCC,LKCC,0,1
MDA_s,CLKeasy_123,train,63.24183707646473,-0.04766664050520445,LKCC,LKCC,0,1
MDA_s,random_182,train,-42.51238767761224,-1.5052218922059406,LKCC,LKCC,0.23231,0.76769
MDA_s,LKCChard_121,train,-42.504276792241335,-3.129385847439058,CLK,CLK,0.66291,0.33709
MDA_s,CLKeasy_065,train,61.49743648602815,-0.2820205335747531,LKCC,LKCC,0,1
MDA_s,LKCCeasy_093,train,63.02318609695322,-2.318120608709741,LKCC,LKCC,0,1
MDA_s,random_034,train,-41.603414220236075,-1.8431733019834322,LKCC,LKCC,0.19175,0.80825
MDA_s,random_032,train,-40.30234461992806,-0.5093310795681207,LKCC,LKCC,0.02536,0.97464
MDA_s,LKCChard_167,train,-43.57502820204722,-1.2088568094561287,CLK,LKCC,0.35866,0.64134
MDA_s,random_108,train,-43.732345125390104,-1.997629938990969,LKCC,CLK,0.62248,0.37752
MDA_s,LKCCeasy_026,train,62.61423470147927,0.6665088633142617,LKCC,LKCC,0,1
MDA_s,LKCChard_020,train,-43.381182067826174,-2.766735836575167,CLK,CLK,0.73871,0.26129
MDA_s,CLKeasy_125,train,61.88153870927256,0.17417189159066315,LKCC,LKCC,0,1
MDA_s,random_004,train,-42.11573804305698,-1.3635423902745811,LKCC,LKCC,0.16052,0.83948
MDA_s,random_077,train,-41.670137587022055,-0.9153487986710073,LKCC,LKCC,0.07842,0.92158
MDA_s,LKCCeasy_055,train,60.24181813962357,0.2855162280168353,LKCC,LKCC,0,1
MDA_s,LKCCeasy_090,train,62.80551515506621,0.7545286861993358,LKCC,LKCC,0,1
MDA_s,random_117,train,-40.16463103990881,-0.833535352666057,LKCC,LKCC,0.0342,0.9658
MDA_s,CLKeasy_066,train,62.83707391083509,0.12756745981343728,LKCC,LKCC,0,1
MDA_s,CLKeasy_069,train,61.752114234496894,-0.17612990458376562,LKCC,LKCC,0,1
MDA_s,LKCChard_123,train,-42.646310272782245,-1.5575011525435263,CLK,LKCC,0.26359,0.73641
MDA_s,LKCCeasy_116,train,63.52456230029441,-0.20272938546309952,LKCC,LKCC,0,1
MDA_s,CLKeasy_112,train,61.93801440349344,-0.15687332375620966,LKCC,LKCC,0,1
MDA_s,CLKeasy_111,train,63.46008306671715,-0.1454718038796332,LKCC,LKCC,0,1
MDA_s,random_107,train,-42.98008214555993,-1.0457628298282293,LKCC,LKCC,0.20818,0.79182
MDA_s,LKCChard_152,train,-44.80491586979853,-2.193394793042391,CLK,CLK,0.8744,0.1256
MDA_s,LKCCeasy_071,train,61.4045601074627,0.09544559056633403,LKCC,LKCC,0,1
MDA_s,LKCChard_073,train,-46.1614754935431,-1.3354472459563216,CLK,CLK,0.93224,0.06776
MDA_s,CLKhard_162,train,-44.1819171914587,11.1939404795932,LKCC,LKCC,0,1
MDA_s,LKCCeasy_072,train,63.716827727252436,0.3588420465736234,LKCC,LKCC,0,1
MDA_s,CLKeasy_063,train,61.753805456678954,-0.10627732964850937,LKCC,LKCC,0,1
MDA_s,random_184,train,-42.26108997870739,-0.7959494853391244,LKCC,LKCC,0.09932,0.90068
MDA_s,CLKhard_015,train,-42.49418984239603,8.190224040879217,LKCC,LKCC,0,1
MDA_s,random_046,train,-42.01313870404428,-1.3762001427935486,LKCC,LKCC,0.15305,0.84695
MDA_s,CLKeasy_028,train,62.332786738497276,-0.2627875936276764,LKCC,LKCC,0,1
MDA_s,LKCChard_183,train,-42.80121924508255,-3.8922033233557647,CLK,CLK,0.85911,0.14089
MDA_s,random_070,train,-42.012243216469884,-2.468387488468706,LKCC,LKCC,0.38862,0.61138
MDA_s,LKCChard_054,train,-44.62623282620776,-1.9770076082559318,CLK,CLK,0.81375,0.18625
MDA_s,CLKeasy_054,train,62.348023752742456,-0.5953634201499123,LKCC,LKCC,0,1
MDA_s,CLKhard_101,train,-41.508300405215934,-0.4927657689937055,LKCC,LKCC,0.04534,0.95466
MDA_s,random_055,train,-42.95573626185028,-1.6742714389266482,LKCC,LKCC,0.34783,0.65217
MDA_s,CLKeasy_142,train,62.07593679493611,0.05506522180105103,LKCC,LKCC,0,1
MDA_s,CLKeasy_038,train,62.80195313866101,-0.06578292092830623,LKCC,LKCC,0,1
MDA_s,LKCChard_134,train,-42.82067609130729,-1.600580878547121,CLK,LKCC,0.30329,0.69671
MDA_s,CLKhard_003,train,-44.40594528350476,5.837236851054222,LKCC,LKCC,0,1
MDA_s,LKCCeasy_070,train,64.30517645117637,0.9136983155497954,LKCC,LKCC,0,1
MDA_s,LKCCeasy_188,train,63.1417525344437,0.4750724653200746,LKCC,LKCC,0,1
MDA_s,LKCChard_174,train,-44.343976064311825,-1.8276358748335249,CLK,CLK,0.72555,0.27445
MDA_s,CLKhard_132,train,-43.46171280979507,-0.2635056102949755,LKCC,LKCC,0.14252,0.85748
MDA_s,CLKeasy_091,train,62.52755685264376,-0.22804060292029862,LKCC,LKCC,0,1
MDA_s,CLKhard_041,train,-42.534527365534686,-1.922749352406522,LKCC,LKCC,0.3329,0.6671
MDA_s,LKCChard_144,train,-42.967554451067606,-1.8922076985267458,CLK,LKCC,0.40968,0.59032
MDA_s,CLKeasy_138,train,62.527966489981836,-0.1876477679545425,LKCC,LKCC,0,1
MDA_s,LKCChard_149,train,-44.62649028412596,-3.518989501712523,CLK,CLK,0.96383,0.03617
MDA_s,LKCCeasy_077,train,61.68390137066157,-0.06981277453572898,LKCC,LKCC,0,1
MDA_s,CLKeasy_030,train,64.26411388130064,0.40406999170420244,LKCC,LKCC,0,1
MDA_s,LKCChard_102,train,-44.398510633911854,-2.3211686333895507,CLK,CLK,0.83376,0.16624
MDA_s,LKCCeasy_097,train,62.98512197252961,0.026361122400321367,LKCC,LKCC,0,1
MDA_s,LKCChard_124,train,-43.508556704261494,-2.8735580403318415,CLK,CLK,0.78429,0.21571
MDA_s,random_170,train,-41.41382364848957,-2.0700599421243773,LKCC,LKCC,0.21561,0.78439
MDA_s,CLKeasy_173,train,61.99781067147489,0.19087058452965525,LKCC,LKCC,0,1
MDA_s,LKCCeasy_052,train,62.25545361517807,-0.1017384677419687,LKCC,LKCC,0,1
MDA_s,random_052,train,-42.07071826554894,-1.2720945322176773,LKCC,LKCC,0.14293,0.85707
MDA_s,random_179,train,-43.779736338477264,7.223010710440722,LKCC,LKCC,0,1
MDA_s,LKCChard_104,train,-42.54606621463653,-3.906678540754855,CLK,CLK,0.83333,0.16667
MDA_s,CLKhard_126,train,-43.779103171016544,-0.5463886154757557,LKCC,LKCC,0.24169,0.75831
MDA_s,LKCCeasy_029,train,65.8201005427117,0.7795595243203327,LKCC,LKCC,0,1
MDA_s,CLKeasy_109,train,63.56320085274787,0.42097135246298883,LKCC,LKCC,0,1
MDA_s,CLKhard_156,train,-44.83241466781216,5.9444074553415645,LKCC,LKCC,0,1
MDA_s,LKCChard_004,train,-43.20625583568921,-2.9024144802747616,CLK,CLK,0.73648,0.26352
MDA_s,CLKhard_067,train,-43.97508097771789,11.084361721560981,LKCC,LKCC,0,1
MDA_s,random_164,train,-41.88179250300177,-1.6631919696789281,LKCC,LKCC,0.18715,0.81285
MDA_s,LKCChard_047,train,-44.75967757898823,-2.5853227159774246,CLK,CLK,0.91262,0.08738
MDA_s,LKCChard_161,train,-43.03693305681898,-3.3849722936139495,CLK,CLK,0.80694,0.19306
MDA_s,random_017,train,-42.3247105067248,-1.938004807107794,LKCC,LKCC,0.3016,0.6984
MDA_s,CLKhard_093,train,-41.42716278198939,8.14436314660593,LKCC,LKCC,0,1
MDA_s,random_118,train,-41.68546625490463,-1.658757665415869,LKCC,LKCC,0.16799,0.83201
